"conversation_id_str","created_at","full_text","user_id_str"
"1987854746628325665","Mon Nov 10 16:25:53 +0000 2025","@__atgen so far dari hasil browsingan gue seharian ini sih kalo kendaraan dengan fuel injection sih aman sampai E10 tapi emang perlu inspect selang bensinnya dulu apalagi yang sudah berumur baiknya kalo udah berumur sekalian ganti selang bensin yg bahan karet","102912550"
"1987487347395723412","Mon Nov 10 12:53:08 +0000 2025","@Telkomsel Woy komitmen kalian itu cuman lip service negara ini ga ada orang yang bisa dipercaya.. BBM aja dioplos sama etanol..","1468420449856294913"
"1987836092322906572","Mon Nov 10 10:53:51 +0000 2025","Janji Hijaukan dan Hidupkan Indonesia Lewat E10 pada BBM https://t.co/A8koLUZcJ0","2366754955"
"1987803860761719284","Mon Nov 10 08:45:46 +0000 2025","Toyota Siap Tanam Modal Dukung Program BBM E10 di Indonesia https://t.co/DucqvAD3vd","1507307226058223618"
"1987785760658149637","Mon Nov 10 07:33:51 +0000 2025","Senada Suzuki Mitsubishi juga memastikan mobil bensin yang dipasarkan bisa menggunakan bioetanol dengan campuran hingga 10 persen. https://t.co/u2z5Nl6HYQ","712012675"
"1987661419614290357","Sun Nov 09 23:19:46 +0000 2025","Guru Besar ITS Tanggapi Kebijakan BBM Campuran Bioetanol E10 - https://t.co/7jvEomszlD https://t.co/mZ5BraWfSq","816345224037343232"
"1987451193686413510","Sun Nov 09 09:24:28 +0000 2025","Dengan oktan tinggi dan sifat pembakaran bersih etanol membuat mesin lebih efisien suhu ruang bakar lebih rendah dan emisi NOx lebih sedikit. Namun kandungan air dan sifat korosifnya juga jadi tantangan bagi tangki dan komponen bahan bakar. https://t.co/pTlBmstYl9","246126936"
"1987432056981438599","Sun Nov 09 08:08:21 +0000 2025","Pertamina Dukung Kebijakan Penggunan Etanol Dalam BBM https://t.co/jO1DCYnjS8 @pertamina @ptm_patraniaga https://t.co/X100PwuCFm","1600692302800097286"
"1987080766501925156","Sun Nov 09 06:46:48 +0000 2025","@simawalisi @kumparan Tidak harus ganti kendaraan baru. E10 aman untuk kendaraan produksi 2000 ke atas. Untuk yang lebih tua mungkin perlu penyesuaian minor seperti ganti selang bahan bakar bukan penggantian total. Cek manual atau konsultasi bengkel. Sumber: Laporan ESDM dan Gaikindo 2025.","1720665183188922368"
"1987080766501925156","Sun Nov 09 06:43:11 +0000 2025","@simawalisi @kumparan Kaidah penggunaan BBM campur etanol 10% (E10) di Indonesia meliputi: 1. Pastikan kompatibilitas kendaraan: Aman untuk mobil modern (pascatahun 2000-an) tapi cek manual pabrik. Hindari pada mesin lama atau non-otomotif (seperti genset) karena risiko korosi. 2. Penyimpanan:","1720665183188922368"
"1987080766501925156","Sun Nov 09 06:42:21 +0000 2025","@kumparan @grok apa kaidah dalam penggunaan BBM campur etanol 10%","1173949531097948161"
"1987369304233255129","Sun Nov 09 03:59:00 +0000 2025","Menteri ESDM Bahlil Lahadalia Tegaskan Etanol Aman Indonesia Siap Terapkan BBM E10 pada 2027 #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/wkrgM4PNG8","721898354502930433"
"1987364522605343229","Sun Nov 09 03:40:00 +0000 2025","Pertamina memasarkan BBM dengan 5% bioetanol. Bukan Pertalite ini BBM Pertamina dengan campuran bioetanol 5 persen. https://t.co/jFIy0fx09b","69183155"
"1968240320224919915","Sun Nov 09 01:38:57 +0000 2025","@bahlillahadalia @prabowo bro bahlil bbm + etanol = not works di indonesia motorku jadi kecampur air tolong kalo buat kebijakan yg masuk akal. ini kritik bukan hujat tolong didengar anda ga tuli dan masih punya otak kan ?. tolong dikaji ulang kebijakannya samean wong pinter tp seng ber akal dikit cok","916590021292957696"
"1987327174647685231","Sun Nov 09 01:11:35 +0000 2025","Bukan Pertalite Ini BBM Pertamina dengan Kandungan Etanol https://t.co/R71MC3daHm","80543284"
"1987294131958567208","Sat Nov 08 23:00:17 +0000 2025","Ada katanya bbm ron 98 karya anak bangsa dari bahan ramah lingkungan banyak rakyat yang dukung ya jelas ini etanol murni tapi kok didukung tapi kemaren sampe protes keras ke pemerintah karena campuran etanol yang padahal belom terealisasi gajelas banget orang indo tolol ","410608439"
"1987127299800768900","Sat Nov 08 14:47:00 +0000 2025","@Mdy_Asmara1701 Berita banyak motor mbrebet gara2 BBM pake etanol... ","80559922"
"1987080766501925156","Sat Nov 08 13:27:36 +0000 2025","@grok @kumparan Kalau motor bagaimana? Berarti bisa dipastikan aman ya ada hasil risetnya pasca kendaraan modern tahun 2000 katamu. Soalnya ada isu motor keluaran 2017 juga kena masalah mesin pakai BBM E10","1898424634430926848"
"1987080766501925156","Sat Nov 08 13:13:57 +0000 2025","@kumparan Bapak ini ngak paham inti permasalahannya. Kendaraan di indonesia belum mendukung bahan bakar campuran etanol","1874440482"
"1987066367208800511","Sat Nov 08 09:38:58 +0000 2025","@innovacommunity Selanjutnya tanam singkong untuk bahan etanol","1679455629935775745"
"1987080766501925156","Sat Nov 08 08:52:27 +0000 2025","Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) meminta masyarakat tidak khawatir dengan rencana mandatori pencampuran etil alkohol (etanol) dengan BBM alias bioetanol sebesar 10 persen (E10). Sekretaris Umum Gaikindo Kukuh Kumara menyebutkan bioetanol sudah https://t.co/Y9kGLdlAnL","759692754985242625"
"1986758196082716924","Sat Nov 08 08:50:38 +0000 2025","@adillaaaap @infomalang BBM nya ada campurannya etanol &amp; sejenisnya atau kalau nggak emang BBM nya yg gak cocok sama motornya mbak. Makanya jd gitu","440730524"
"1986909079324053526","Sat Nov 08 08:36:38 +0000 2025","@HumorJonTampan @pertamina @MyPertaminaID Bukan gegara etanol tapi karena yg punya perusahaan minyak bbm nya tolol..","1704424019095851008"
"1986917219625017445","Sat Nov 08 04:05:49 +0000 2025","@GNFI Gada kerjaan rakyat lu noh banyak yg keracunan bbm etanol yg demo kemaren ditangkep2in","1183343455763722240"
"1986624323613053150","Fri Nov 07 03:23:47 +0000 2025","@ertigaid kalo pada dasarnya itu etanol yg udah terlanjur dibenci krn bahlil ya akan sulit berkembang. apalagi kendaraan skrg belum semua kompatibel dgn bahan bakar nabati solusinya kejar kontrak jadi supplier etanol pertamina kalo mau eksis terus","1075090106770309121"
"1986349266697068556","Fri Nov 07 02:01:36 +0000 2025","@txtFromRoblox 10 bbm etanol / 11 tambang timah","1360958051327516676"
"1986603649280450884","Fri Nov 07 01:16:33 +0000 2025","Sumber bahan 'nabati'nya dari apa aja ga jelas Biasanya bahan 'nabati' BBM itu dari sawit kelapa jarak atau sumber oleokimia lain Ini denger-denger dari limbah pertanian dan pertanian apa ga diketahui. Curiga ini bioefuelnya berupa etanol. Bahenol nabati.","371098995"
"1986582318748999982","Fri Nov 07 01:07:31 +0000 2025","@ferdinand_mpu pertanyaanya simple @pertamina punya alatnya nggak?? kalo punya kok masih bermasalah?? kalo tidak keuntungan dari penjualan BBM buat apa?? masih mendukung BBM pake etanol kah sempak merah?? https://t.co/VjgnGhRVGS","1769989740164784128"
"1986578316426682867","Fri Nov 07 00:06:11 +0000 2025","Gigitan itu pahit kan? Rasa korupsi yang menetes pelan-2 ke hidung campur etanol air mata BBM naik &amp; beras impor busuk. Salam gigit jari balik buat kalian para PEMIMPIN PALSU: Nikmati aja RAMPASAN perangmu sekarang #kabinetmerahputih #PrabowoGibran #rakyatMUAK #beranilawan","1907967175660548100"
"1986011560222105931","Thu Nov 06 22:44:36 +0000 2025","@arcvipzzz @Andido_L @blaugrana1O Ya benar. BBM nabati seperti bioetanol (misalnya Pertamax Green 95) punya kandungan etanol hingga 5-10% lebih tinggi dari BBM standar Indonesia yang biasanya 0-3 5%. Pemerintah rencanakan E10 untuk lebih ramah lingkungan.","1720665183188922368"
"1986543934689132940","Thu Nov 06 21:19:16 +0000 2025","Pak @prabowo menteri Bp ini tidak mengerti visi Bapak menggerakan masyarakat menanam singkong untuk memproduksi etanol untuk mengurangi ketergantungan kpd BBM fosil. Pemerintah sudah menetapkan harga beli singkong Rp. 1.350. Rakyat mengeluh krn harga cuma 500 Rp/kg","230692266"
"1986479897985077379","Thu Nov 06 17:04:49 +0000 2025","BBM berkumpul dengan etanol","1794556690114969600"
"1986441773674279209","Thu Nov 06 14:33:19 +0000 2025","Seluruh BBM Petralite Pertamina dipastikan tidak dicampur dengan etanol. Pertamina pastikan seluruh BBM yang terdistribusi sesuai regulasi pemerintah ️ #Pertamina #BangkaBelitung prioritaskan kebutuhan rakyat #GalaxyA56 #Fyp https://t.co/G9eqvtd5ff","1725871257605005312"
"1986441616366969327","Thu Nov 06 14:32:42 +0000 2025","PT Pertamina Patra Niaga menegaskan produk BBM jenis Petralite (RON 90) yang saat ini beredar di seluruh SPBU diproduksi tanpa etanol. Pertamina Patra Niaga memastikan seluruh produk BBM termasuk Petralite diproduksi dan didistribusikan sesuai dengan spesifikasi yang telah https://t.co/WsPr3Rnq5n","1725871257605005312"
"1986312542663356697","Thu Nov 06 13:55:49 +0000 2025","@klobotmerah @WebHoarder @GNFI Gatau kalo bobibos bahan bakunya apa juga ga jelas. Yg jelas mesin konvensional gabisa pake 100% etanol","379139224"
"1986426327919215074","Thu Nov 06 13:31:57 +0000 2025","sebenarnya negara kita ini kaya akan sumber energi hijau. contoh; singkong bisa jadi etanol. Biodiesel dari tanaman jarak. Limbah kotoran sapi pun bs jadi bahan bkr gas. pengganti lpg","1567070926558339072"
"1986106730242290141","Thu Nov 06 13:03:33 +0000 2025","@_majusi_ @SammiSoh Harusnya aman itu kasus brebet paling gegara BBM kecampuran air dugaanku kalo bener busi bermasalah BBM dengan etanol 10 saat ini cuma Pertamax Green","2778688603"
"1986323408372805964","Thu Nov 06 12:52:05 +0000 2025","@Simemaki Rakyat kesulitan? Orang naik woosh itu ialah orang yang ngk kesulitan masalah ekonomi. Kalau masih sulit mereka naik kereta api. Mending fokus bbm etanol dulu deh biar rakyat yang benar rakyat ngk kesulitan naik kendaraan pribadinya","1747886801908584448"
"1986312542663356697","Thu Nov 06 12:44:23 +0000 2025","@sikumannakal @WebHoarder @GNFI Maksudnya bbm bobibos itu 95% etanol ya?","1196024181999030272"
"1986312542663356697","Thu Nov 06 12:43:49 +0000 2025","@kecapitem12 @sikumannakal @WebHoarder @GNFI Maksudnya bbm bobibos itu 100% etanol ya?","1196024181999030272"
"1985644591182156124","Thu Nov 06 12:07:05 +0000 2025","@prabowo dipaksa beli bbm dlm negeri yg kualitasnya buruk merusak karet seal. sekarang tiap minggu harus service kendaraan karena bbm etanol. dikira semua orang mampu service kendaraan tiap bulan? dengan pendapatan masyarakat 1-3jt perbulan yg gk seberapa mentri yg memalukan.","1271720301219307520"
"1986379565242134600","Thu Nov 06 10:26:08 +0000 2025"," Seluruh BBM Petralite Pertamina dipastikan tidak dicampur dengan etanol. Pertamina pastikan seluruh BBM yang terdistribusi sesuai regulasi pemerintah ️ #Pertamina #BangkaBelitung prioritaskan kebutuhan rakyat #GalaxyA56 #Fyp https://t.co/KcJIDcc5S6","1841312517689331712"
"1986379379824611460","Thu Nov 06 10:25:23 +0000 2025","PT Pertamina Patra Niaga menegaskan produk BBM jenis Petralite (RON 90) yang saat ini beredar di seluruh SPBU diproduksi tanpa etanol. #Pertamina #BangkaBelitung prioritaskan kebutuhan rakyat #GalaxyA56 #Fyp https://t.co/hIovUmKC2u","1841312517689331712"
"1986067796317581331","Thu Nov 06 10:22:25 +0000 2025","@AndrewSinaga9 @kenhans03 Pertamax Turbo Pertamina adalah bensin RON 98 dengan aditif untuk performa tinggi. Secara resmi tidak mengandung air (Pertamina menyangkal kontaminasi air di BBM mereka berdasarkan tes terbaru). Untuk etanol ada campuran hingga 3.5-5% di beberapa varian Pertamina sebagai bagian","1720665183188922368"
"1986378476258316692","Thu Nov 06 10:21:48 +0000 2025"," Seluruh BBM Petralite Pertamina dipastikan tidak dicampur dengan etanol. Pertamina pastikan seluruh BBM yang terdistribusi sesuai regulasi pemerintah ️ #Pertamina #BangkaBelitung prioritaskan kebutuhan rakyat #GalaxyA56 #Fyp https://t.co/5d4hWTU034","1841312517689331712"
"1986371597322887440","Thu Nov 06 09:54:28 +0000 2025","udh nebak indon bakal begitu. even udh nitpick he's a muslim aja masih ada yg bilang ((tapi dia syiah syiah bukan islam)) like bfr. yall otaknya udh kena kontaminasi BBM oplos etanol jadi berkerak gt","1378594586226950145"
"1986369347737296947","Thu Nov 06 09:45:33 +0000 2025","Ia menyebut kemungkinan adanya etanol atau metanol di dalamnya namun pernyataan ini langsung menjadi sorotan publik karena pengendara yang membawa botol itu belum sempat mengisi BBM di SPBU.","1429497035510583298"
"1986368893649297680","Thu Nov 06 09:43:43 +0000 2025","Buset dah perkara dilarang menginjak rumput bisa berhari2 pembahasannya itu bahlil masih jd menteri ESDM dan bikin BBM isinya etanol belum diberesin!!!","58752727"
"1986361229385036165","Thu Nov 06 09:13:16 +0000 2025","Pakar Universitas Indonesia menyebut campuran Ethanol dalam BBM sudah lazim dan aman digunakan. Kandungan 3 5 persen etanol di Indonesia tidak merusak mesin selama sistem distribusi dan penyimpanan dijaga dengan baik. #berita #darirakyatuntukenergi #bioethanol #ethanol https://t.co/G7vI4mCkOc","1862537850874732547"
"1986343034708275564","Thu Nov 06 08:00:58 +0000 2025","Ini sih tapi yang jadi menteri energi Somalia sekarang yang bikin ngeri sama ngeselin campur etanol di BBM sampe bikin banyak motor orang pada brebet nyusahin iya ngeselin juga iya https://t.co/58u3PdYV7o","1709400406458347520"
"1986341253974532473","Thu Nov 06 07:53:54 +0000 2025","Video sidak Wali Kota Surabaya Cak Armuji di salah satu SPBU tengah viral di media sosial. Dalam rekaman yang beredar ia terlihat memeriksa botol berisi cairan yang diduga campuran BBM dan menyebut kemungkinan adanya etanol atau metanol di dalamnya. https://t.co/Qgk2updNw7","2172050917"
"1986335608869150830","Thu Nov 06 07:31:28 +0000 2025"," Seluruh BBM Petralite Pertamina dipastikan tidak dicampur dengan etanol. Pertamina pastikan seluruh BBM yang terdistribusi sesuai regulasi pemerintah ️ #Pertamina #BangkaBelitung prioritaskan kebutuhan rakyat #GalaxyA56 #Fyp https://t.co/8ELNRLjTiX","1356532629122682880"
"1986332578123858014","Thu Nov 06 07:19:25 +0000 2025","Etanol bisa untuk dijadikan bahan bakar Jadi gua bukan alcoholic gua LIGHTNING MCQUEEN https://t.co/0Nt0OOOQ2t","1579796928056815617"
"1986320746852028772","Thu Nov 06 06:32:24 +0000 2025","Royal Enfield sebagai salah satu pabrikan motor premium di Indonesia mengatakan motornya siap saja kalau harus menggunakan BBM E10. Baca Selengkapnya https://t.co/mSaR4HP6c9 ~NA #RoyalEnfield #Etanol10 #BBM https://t.co/HxNcSCx125","3042677100"
"1986318623787655300","Thu Nov 06 06:23:58 +0000 2025","Royal Enfield sebagai salah satu pabrikan motor premium di Indonesia mengatakan motornya siap saja kalau harus menggunakan BBM E10. Baca Selengkapnya https://t.co/HFtDChw5lL ~NA #RoyalEnfield #Etanol10 #BBM https://t.co/SUHiewoeZl","23343960"
"1986311721875845203","Thu Nov 06 05:56:33 +0000 2025","sebenarnya kewajiban Etanol itu sejak kapan ya? ternyata Etanol katanya dari jagung masalahnya kasih ampas ke mesin. seharusnya ada penyulingan atau gimana? tapi katanya nanti ada BBM dari tanaman ya bagus. ini lebih bagus daripada air. tanaman ditebang ya nanam lagi.","1329190524897558530"
"1986296806465212830","Thu Nov 06 04:57:16 +0000 2025","Kebijakan ngawur asal asalan tanpa memikirkan akibatnya rakyat di buat susah gara BBM di campur Etanol(pertalite). Motorku mogok deng gendeng","1451907456469127171"
"1986294562084823240","Thu Nov 06 04:48:21 +0000 2025","jujur skeptis luwih percoyo sing soko limbah plastik. soale bahan baku ne soko tanaman dadi kemungkinan kandungan etanol tinggi. nek plastik kan emang soko minyak bumi. dadi lebih murni.","99308699"
"1986216625457275327","Thu Nov 06 04:07:14 +0000 2025","@CongKene_doewa @kawiyanto @AraituLaki Ya BBM campur etanol bisa menyebabkan karat pada tangki bensin motor terutama karena etanol menyerap air yang memicu korosi pada tangki logam. Risiko lebih tinggi pada motor lawas atau campuran etanol tinggi. Gunakan BBM segar dan periksa tangki secara rutin untuk mencegahnya.","1720665183188922368"
"1986216625457275327","Thu Nov 06 04:06:36 +0000 2025","@kawiyanto @AraituLaki Apakah bbm dicampur etanol bisa bikin karat tanki bbm motor @grok ?","1603690967311081472"
"1986106730242290141","Thu Nov 06 03:53:51 +0000 2025","@SammiSoh Punyaku yang buat harian normal aja tuh bisa jadi itu yang kasus kecampuran air di dalam tangki BBM jadi brebet. Pertamina bilang hanya Pertamax Green yang ada etanol. Pengalamanku kalo mesin injeksi brebet di filter BBM kotor parah (wajib ganti tiap 3000km) filter udara OEM https://t.co/g6Zu7S5IVH","2778688603"
"1986264929247346784","Thu Nov 06 02:50:36 +0000 2025","Tunggu aja uji oleh akademisinya. Takutnya sama dgn etanol iya bener RON naik biaya mungkin lebih murah tapi densitas energinya turun. Akhirnya utk menempuh jarak yg sama perlu lebih banyak bahan bakar.","6689892"
"1986250350270279973","Thu Nov 06 02:24:02 +0000 2025","@DS_yantie Bahlil kan sekarang jadi Bahlul. Dya lagi menikmati bisnis pertalite campur etanol 10%. Dari ingredient lebih murah harusnya dengan harga jual yang sama laba bisa dipastikan lebih banyak. Karena secara efisiensi BBM di kendaraan performa mesin menjadi sangat boros.","630975541"
"1986254625151008786","Thu Nov 06 02:09:40 +0000 2025","Cuma mau bilang sehat-sehat ya pemerintah khususnya orang yg ngide nyampur etanol ke BBM:)). Stay safe juga kalian jangan racing-racing dulu.","1951399977256886272"
"1986251431717089702","Thu Nov 06 01:56:58 +0000 2025","Nyatanya bahan bakar yang di dalamnya terdapat kandungan etanol sudah menjadi hal yang lumrah di Eropa bahkan di belahan dunia lainnya. Manfaatnya bukan hanya ramah lingkungan tetapi juga turut meningkatkan perekonomian petani lokal. #BBMEtanol #Bioetanol https://t.co/5CCtfqN5E6","1556552401993101314"
"1986249308652650945","Thu Nov 06 01:48:32 +0000 2025","Lini motor baru Royal Enfield di Indonesia sudah siap untuk menggunakan BBM yang memiliki kandungan etanol 10 persen https://t.co/wxQb3yjBtB","3042677100"
"1985892589758029844","Thu Nov 06 01:34:28 +0000 2025","@Gunawan75_ katanya kita kekurangan bahan baku buat etanol bahkan mau membuka lahan baru justru kenapa malah disuruh beralih ketanaman lain.....aya2 wae","1069543625762136064"
"1986106730242290141","Thu Nov 06 00:41:17 +0000 2025","@SammiSoh ayo nda belajar dari kesalahan nda.... honda kebijakan bbm e10 baru tahun depan berlaku kok tangki karatannya udah sekarang.... harga naik banyak kok kualitas produk malah bikin pembeli ndak bisa tidur nyenyak... ","1943250396442693632"
"1986078180898488693","Wed Nov 05 23:49:04 +0000 2025","@Boediantar4 Padahal mw dipakai buat bahan baku etanol. Apa harus impor jg ?","4048080552"
"1985995267334865047","Wed Nov 05 17:45:59 +0000 2025","@jengglongan @AliObeng @CatsParking @sciteai Berdasarkan sumber seperti Republika dan laporan resmi Bobibos adalah biofuel dari tanaman lokal Indonesia bukan sekadar campuran etanol dengan BBM. Diklaim punya RON ~98 dari uji lab lebih irit dan emisi rendah. Komposisi detail belum lengkap publik tapi ini inovasi untuk","1720665183188922368"
"1986106730242290141","Wed Nov 05 16:21:59 +0000 2025","Utk penghematan spy laba lbh banyak dulu Honda tipiskan rangka motor &amp; tdk mau cat bagian dlm rangka. Skrg teruji lagi Honda tdk aplikasi sistemnya dgn BBM ethanol (E10) Semua merk lain tetap pertahankan dari pengapian tangki BBM semua compliance E10. Hampir semua Honda rusak https://t.co/HCbBJ8q8cd","795498951336075264"
"1969771322659254367","Wed Nov 05 14:28:14 +0000 2025","semoga jodoh gue mas2 teknik yg kayak erlang bukan yg ngide ngoplos bbm pake etanol. amin https://t.co/8Rdrq6xb6E","1571757873751027712"
"1986077635265679672","Wed Nov 05 14:26:22 +0000 2025","Padahal katanya ada yg mau bikin etanol banyak2 buat dicampurin ke BBM","1642327095920721920"
"1985995267334865047","Wed Nov 05 14:01:29 +0000 2025","@AliObeng @CatsParking @sciteai Berdasarkan info yang ada Bobibos sebagai BBN RON 98 bukan sekadar etanol dicampur BBM untuk capai RON 98. Ini biofuel dari tanaman lokal dan limbah pertanian dengan RON mendekati 98 dari uji lab. Diklaim lebih irit dan ramah lingkungan. Inovasi bagus untuk kurangi impor BBM!","1720665183188922368"
"1985995267334865047","Wed Nov 05 13:59:48 +0000 2025","@grok @CatsParking @sciteai Apakah maksud dari BBN Ron 98 ini adalah etanol yg dicampur dgn BBM hingga mencapai Ron 98? Gimana menurutmu @grok?","950031143587405824"
"1986056338460627076","Wed Nov 05 13:01:44 +0000 2025","Etanol free BBM jadi barang spesial di luar sana https://t.co/OAMcOYlhKe","871951765"
"1986021437799596061","Wed Nov 05 10:43:03 +0000 2025","bego ya org org yg marah karna bbm campur etanol kan emg anjinkss","1312182485862674434"
"1985592710594716110","Wed Nov 05 08:34:14 +0000 2025","@KangManto123 Ironis sekali karena katanya singkong jadi salah satu bahan untuk bikin etanol yang dicampur BBM. Ternyata singkong yang dipakai adalah yang ditanam pemerintah sendiri dengan bantuan oligarkinya. Ini sih ibarat panitia ikut jadi pemain turnamen.","1358730523"
"1985963859308683587","Wed Nov 05 06:54:16 +0000 2025","Kendaraan Pakai Bahan Bakar E10? Ini yang Perlu Diperhatikan | https://t.co/9TJwvnn7Lt","1434838072319885317"
"1985515902474076396","Wed Nov 05 04:27:43 +0000 2025","@hapuskanpinjol @VIRGO1409271346 Ya motor dan mobil dengan karburator bisa menggunakan BBM nabati seperti BOBIBOS (mirip bioetanol atau biofuel bensin) tapi efektivitasnya tergantung kadar campuran. Campuran rendah (seperti E10) biasanya aman tapi kadar tinggi bisa sebabkan korosi masalah karet seal dan","1720665183188922368"
"1984521265433149768","Wed Nov 05 04:14:24 +0000 2025","@mardigu024 Gara-gara etanol banyak kendaraan rusak bermasalah. Itu tandanya etanol jelek untuk campuran bahan bakar","2896648448"
"1985912770748117335","Wed Nov 05 03:31:15 +0000 2025","kekurangan bensin etanol kan ngerti dewe. dadi pemerintah gelem pora ngganti komponen kita sing lawas di perbarui dadi ben iso nggo bbm beretanol? mosok rakyat sing ragat dewe meneh. sing njaluk kan pemerintah bukan kita rakyat.","99308699"
"1985674217556422733","Wed Nov 05 02:54:03 +0000 2025","@darbento88 Jumlah rakyat kecil lebih banyak dari jumlah pejabat jgn anda sepele kan MBG ga semua rakyat kecil terima apalagi rakyat yg anaknya ga sekolah bgtu juga BBM apalagi ada yg di campur etanol semua yg berurusan dgn rakyat kecil ga semua nya mulus beda dgn pejabat ","1422133217977454593"
"1985895027399372855","Wed Nov 05 02:20:45 +0000 2025","Tenang! Jenis Kendaraan Ini Aman Pakai BBM Campur Etanol 10% https://t.co/6fvaYe35zA","1919733794145501187"
"1985592710594716110","Wed Nov 05 01:22:26 +0000 2025","@KangManto123 Ngomong asal njeplak. Bilangnya suruh ganti opsi selain beras. Bilangnya mau buat bahan etanol..","1883675490726326272"
"1985592710594716110","Wed Nov 05 00:56:35 +0000 2025","@KangManto123 katanyabbisa buat bahan baku etanol bgm ceritanya sih bapak ini.....mencla mencle","1069543625762136064"
"1985592710594716110","Wed Nov 05 00:42:01 +0000 2025","@KangManto123 Gedein skalanya singkong termasuk bahan baku etanol Zulhas kopong otak ngapain ttp dipake","1605951879556780032"
"1985859609765073316","Wed Nov 05 00:00:01 +0000 2025","Belakangan muncul keluhan soal Pertalite yang disebut bikin motor mogok &amp; mbrebet. Publik ramai opini mulai terbentuk tapi bagaimana faktanya? Ingat! Bukan semua info viral = kebenaran. Cek fakta dulu sebelum panik. #Pertamina #BBM #Pertalite #Etanol #mesin #berita #viral https://t.co/QNCqiRMNLK","1928359946338586625"
"1985656044975243443","Tue Nov 04 23:20:07 +0000 2025","@narul_hidayat @userxmlf Bahan ini juga etanol ","732538884916056065"
"1985816888904233137","Tue Nov 04 22:13:50 +0000 2025","@rahmatsn Apakah ada hubungannya dgn proyek Food Estate Papua ratusan ribu hektar untuk bahan baku pabrik etanol...? ","80559922"
"1984487028952875287","Tue Nov 04 14:08:32 +0000 2025","@ngetweetssss @Suchie_22 Ya etanol memang higroskopik bisa menyerap air dari udara meningkatkan kadar air dalam bahan bakar dan berisiko fase separation atau korosi. Unt6uk modifikasi: Di blend rendah (E10) kebanyakan kendaraan modern aman tanpa modif. Tapi untuk E85+ butuh engine flex-fuel fuel","1720665183188922368"
"1985269969396060199","Tue Nov 04 13:10:44 +0000 2025","@NarasiNewsroom @grok benarkah campuran 10% etanol E10 ke bahan bakar minyak aman untuk kendaraan? apakah ada negara lain yang menerapkannya dan berapa persen?","1522921235784556544"
"1985693513863045286","Tue Nov 04 13:00:00 +0000 2025","Produksi etanol Indonesia baru 63 ribu kiloliter padahal target BBM E10 2027 butuh jauh lebih besar! Apa aja sih tantangan di balik ambisi energi hijau Indonesia? Yuk simak selengkapnya di infografis berikut. https://t.co/Tcj6w7EBt9","874558344593195008"
"1985648216365547768","Tue Nov 04 10:00:00 +0000 2025","Menuju BBM E10 di 2027 bukan cuma teknologi yang Indonesia butuhin. Ada banyak hal lainnya yang harus dipersiapkan! Yuk cari tahu apa aja tantangan dan peluang di balik ambisi energi hijau ini! https://t.co/mW1Z791MZX","874558344593195008"
"1985647805713825954","Tue Nov 04 09:58:23 +0000 2025","Tiga Kelebihan Bauran BBM dengan Etanol https://t.co/QbXIbXzpJm","1912027937676853249"
"1985643781778260179","Tue Nov 04 09:42:23 +0000 2025","gue mau cerita pengalaman gue sebagai driver gocar terkait bbm yang gue pake narik sehari-hari. jadi tuh semenjak ada isu bbm r92 yang dioplos atau r90 yang dicampur e10% lah dll. sebenrnya mobil gue gaada masalah brebet-brebet yang lagi dibicarain orang² dimanapun itu.","4660409954"
"1985629712899883104","Tue Nov 04 08:46:29 +0000 2025","eee taa tapi ini bisa disebut BBM biofuel atau bioetanol kan? ya bener sih dari teorinya ramah lingkungan ya bener sih RON nya bisa tinggi kan emang itu khasiat dri ETANOL. Kayak yg rencananya mau dicampur 10% sama pak mentri itu tuh.","496602291"
"1984602354474500291","Tue Nov 04 08:17:48 +0000 2025","@Ary_PrasKe2 @komaria_cocom @Anak__Ogi @BiLLRaY2019 @Budionotaslim3 @CakKhum @Cintada16 @FirzaHusain @HumorJonTampan @jhonsitorus_19 @NgkongRoses Kapan si Bahlul dicopot woy @prabowo ketum @Gerindra . Bikin susah rakyat aja sukanya. BBM kok campur etanol. Ntar klo dah kena ke mobil Menteri bahkan presiden baru tau rasa lu.","2426751872"
"1985520317587210348","Tue Nov 04 08:00:54 +0000 2025","@TirtoID knp spbu swasta rame? tanya pertamina lah knp hancurin customer trust lu peak. bbm oplosan mengandung aer mengandung etanol and wtf.","1660219520"
"1985363082777129288","Tue Nov 04 06:47:37 +0000 2025","@Ozi_Tyo Sorry bukan belain bahlil tapi kayanya emang kualitas pertamina yang jelek Dunia soalnya udah mulai beralih ke etanol buat campuran bahan bakar Disclaimer aku bukan pendukung bahlil","1206761954791936001"
"1985598860698468618","Tue Nov 04 06:43:53 +0000 2025","Pemerintah berencana menerapkan bensin campuran etanol 10% (E10) sebagai langkah menuju bahan bakar ramah lingkungan. Namun muncul pertanyaan penting: apakah semua kendaraan siap pakai E10? https://t.co/c9DrDbxubK","388190238"
"1985598445210779675","Tue Nov 04 06:42:14 +0000 2025","Fungsi Etanol pada BBM: Kesiapan Motor di Indonesia Menghadapi Biofuel E10 https://t.co/NZrtRZEZGC","3300596173"
"1985563942987731056","Tue Nov 04 06:40:16 +0000 2025","@Giiselje Termasuk masukan BBM campur etanol","1010967580419358720"
